krr_sigma,krr_lambda,xgb_learning_rate,xgb_max_depth,xgb_n_estimators,meta_coef_krr,meta_coef_xgb,meta_intercept
8.704,0.001,0.1,4,180,0.36398315317319574,0.6576253727336114,-0.01703319900519562
8.704,0.001,0.1,4,200,0.384955263458158,0.6347270242637135,-0.017591522687209427
9.728000000000002,0.000802,0.1,4,200,0.3509627428903504,0.6651136238949492,-0.013229909801912187
8.704,0.000802,0.1,4,200,0.4149203290795173,0.6038770490144812,-0.015637598506015427
8.704,0.000802,0.1,4,200,0.4194484452686874,0.6000526712634269,-0.014662369909494988
8.704,0.000802,0.1,5,180,0.3959152620494194,0.623350151654189,-0.01524736818360195
8.704,0.000802,0.1,4,200,0.3957456208165007,0.6222590544929655,-0.015853359548403057
8.704,0.001,0.1,4,200,0.3390875408768438,0.6805918455350634,-0.0139701601523875
9.728000000000002,0.001,0.1,4,200,0.36794660032261917,0.6474240461272079,-0.010564380617608227
8.704,0.000800000002,0.1,3,180,0.31584640253157764,0.7112878590909698,-0.017849665631507916
9.728000000000002,0.000800000002,0.1,4,180,0.302599831609072,0.7205412912861814,-0.014297505672288935
9.728000000000002,0.000800000002,0.1,4,200,0.2904338597545472,0.7336019803212661,-0.01638455960970031
6.656000000000001,0.000602000002,0.1,4,180,0.35889213678694587,0.6658956440492039,-0.01722677267414152
9.728000000000002,0.000802,0.1,4,180,0.2958957643732748,0.7206594693420959,-0.010615127876913544
7.6800000000000015,0.000802,0.1,3,200,0.17660219853185785,0.8475187640612384,-0.01602444858096541
10.24,0.000802,0.1,3,200,0.2524821784768736,0.7689155988728601,-0.014227559609047535
7.6800000000000015,0.000800000002,0.1,3,180,0.32226024430092554,0.7009887793359971,-0.017418227450693657
6.656000000000001,0.000800000002,0.1,4,180,0.31609344980664733,0.7071218907493074,-0.017303029425865257
6.656000000000001,0.000800000002,0.1,3,180,0.3387598663364386,0.6847841410899104,-0.016487484252332596
5.632,0.000602000002,0.1,4,180,0.3989329103473893,0.6232538052340396,-0.01659128305479407
5.632,0.000602000002,0.1,4,200,0.39560090594624003,0.6249846273701145,-0.015272037044948616
5.632,0.000602000002,0.1,4,200,0.35307236644113327,0.6679833698567654,-0.015763918086204476
7.168000000000001,0.000800000002,0.1,4,200,0.37647682411587674,0.6381823832357055,-0.009117793261283036
6.656000000000001,0.000800000002,0.1,3,200,0.37912612863276635,0.6436557881460504,-0.01590627978929582
7.168000000000001,0.001,0.1,3,200,0.4922526759755009,0.5333824472220826,-0.01630275955355842
5.632,0.000800000002,0.1,4,200,0.3417024070772137,0.6780762223407863,-0.015305374054740972
5.632,0.000800000002,0.1,4,200,0.37665870218734404,0.6489787257517512,-0.01877850548462401
6.656000000000001,0.000800000002,0.1,3,200,0.29154428052505776,0.7283131460209405,-0.013378939222079889
5.632,0.000800000002,0.1,3,200,0.3219559881829541,0.7023297440640284,-0.017359459447844006
5.632,0.000600000004,0.1,4,180,0.35672895307563945,0.6618882642646161,-0.013315337165660135
6.656000000000001,0.000802,0.1,4,200,0.5064645742992145,0.5129476399685047,-0.013152686698124194
12.8,0.000802,0.1,4,200,0.44506087799131805,0.5741698723885317,-0.012828748677018775
12.8,0.000404000002,0.1,4,200,0.48121922580075577,0.5352271392657719,-0.01203125870338917
12.8,0.000404000002,0.1,4,200,0.43351290693844674,0.583054254703083,-0.011256158098506663
6.656000000000001,0.000800000002,0.1,4,200,0.5003838955762174,0.520982870458711,-0.015194426508407854
9.216000000000001,0.0006000200019999999,0.1,4,200,0.562430235812796,0.4494261628262486,-0.010135450023422088
6.656000000000001,0.001,0.1,4,200,0.5140507567490327,0.5023037738431797,-0.013382443815015299
7.168000000000001,0.001,0.1,4,180,0.6232693560628182,0.39058804583604106,-0.010478107274708104
6.656000000000001,0.000602000002,0.1,4,200,0.5445940453714258,0.46729787918283416,-0.009763990477399176
6.656000000000001,0.001,0.1,4,180,0.5083073629232672,0.5101676724945026,-0.014510595637568957
8.704,0.001,0.1,5,200,0.42024141688240274,0.594774064618912,-0.010636345001783454
8.704,0.001,0.1,4,200,0.4474912867946938,0.5675092663418194,-0.011277818024749808
7.68,0.001,0.1,5,200,0.4432335638247529,0.5697885247758138,-0.009152930085400524
8.704,0.001,0.1,4,200,0.42998155288545264,0.5851426656958975,-0.012081243279066456
8.704,0.001,0.1,4,200,0.4732099222268081,0.541315962154393,-0.011252862684534959
8.704,0.001,0.1,4,200,0.44491003450970157,0.5686080636406354,-0.010552602037242509
8.704,0.001,0.1,4,180,0.45819724490147984,0.5576466015729765,-0.011528504509624504
7.68,0.001,0.1,4,200,0.5106685927091885,0.504066744898691,-0.010642142868808158
8.704,0.001,0.1,4,200,0.519874464154833,0.49843537406000715,-0.013232188595550753
6.656000000000001,0.001,0.1,4,200,0.5262440004880112,0.491744686545416,-0.013175535210606215
6.656000000000001,0.001,0.1,4,200,0.5338582419661776,0.4841527394883868,-0.012670042576747087
6.656000000000001,0.001,0.1,4,200,0.537361117158393,0.48202606816903565,-0.013937659412886938
6.656000000000001,0.001,0.1,4,200,0.5569382923410462,0.45984966172225006,-0.011830334687924715
6.656000000000001,0.001,0.1,4,180,0.5529403994951025,0.46621401856676303,-0.014305512670053533
7.6800000000000015,0.001,0.1,4,200,0.6077445515008276,0.40795675152454314,-0.011751908672060107
7.6800000000000015,0.000802,0.1,4,200,0.5708442767271295,0.44423326095866633,-0.011798006594364252
6.656000000000001,0.001,0.1,4,180,0.5387838690207871,0.4788214237546754,-0.01305648961730721
6.656000000000001,0.001,0.1,4,200,0.5839028320732578,0.4320505358283848,-0.011835098580584513
6.656000000000001,0.000800000002,0.1,4,200,0.6098704214930897,0.3991003967436474,-0.006719332028292446
6.656000000000001,0.000800000002,0.1,4,200,0.4971112931935074,0.5198215467559978,-0.012446880513943825
5.632,0.000800000002,0.1,4,200,0.574672345779678,0.43916455765813495,-0.010171683757826622
7.167999999999999,0.000602000002,0.1,4,200,0.5868784331110338,0.4215250222142238,-0.006460604050371521
7.167999999999999,0.000800000002,0.1,4,200,0.6106729148443166,0.3992976983194048,-0.007230234880919562
7.167999999999999,0.000602000002,0.1,4,180,0.6075257237238012,0.4007681233779317,-0.006525783030533083
7.167999999999999,0.000800000002,0.1,4,200,0.6533597426886911,0.3565681029638266,-0.006872330679751459
7.167999999999999,0.001,0.1,3,200,0.6382962051151859,0.37247722085304663,-0.0076250645289625
7.167999999999999,0.000800000002,0.1,4,200,0.7055598329078748,0.30013247528210535,-0.0028887217190215475
7.167999999999999,0.001,0.1,4,180,0.6428397684702397,0.3703721726497302,-0.009318906161372653
6.144,0.000802,0.1,4,200,0.6151429537839606,0.3937549023855896,-0.004588399164662027
6.144,0.000600000004,0.1,4,180,0.5983194777761083,0.4110279815461924,-0.005953470507455649
6.144,0.000602000002,0.1,4,180,0.5936249665234696,0.41581938635568827,-0.006195618827235183
6.144,0.000800000002,0.1,4,200,0.6998499106267809,0.30284006323448404,-0.0008373867802478063
6.144,0.001,0.1,4,200,0.6853560251996573,0.31607711162971663,-0.0002528959752434723
6.144,0.001,0.1,4,180,0.6927428471937657,0.31028784810170007,-0.0015870734211397286
6.144,0.001,0.1,4,200,0.6605133015168718,0.346121373693758,-0.004156397703640957
7.167999999999999,0.001,0.1,4,200,0.6969938122631727,0.3060306006170092,-0.0009833172517634825
6.144,0.000802,0.1,4,200,0.7466327961188175,0.25525040832142915,-0.0003729829460137335
6.144,0.000802,0.1,4,200,0.6191669680486017,0.38969136923773356,-0.005763889499524111
9.216,0.000604,0.1,4,200,0.6266637888290976,0.3746284398992394,0.00015333276365570025
12.287999999999998,0.000604,0.1,4,200,0.5596623442279535,0.4460104009212989,-0.0016863834200991912
9.216,0.001,0.1,4,200,0.6084473983949432,0.39890273171226903,-0.0042203324847537305
10.239999999999998,0.001,0.1,4,200,0.5935523516315659,0.41214887364548713,-0.002447694152983071
9.216,0.001,0.1,4,200,0.5356758128374711,0.47534233155925937,-0.007197264107193235
9.216,0.001,0.1,4,200,0.5974710264287912,0.4135517031581073,-0.00697358703040829
9.216,0.001,0.1,4,200,0.5236748731831617,0.4875311553119274,-0.007002134731053711
11.264,0.000406,0.1,4,180,0.5591366105412728,0.45116229868775753,-0.005829189920805389
10.751999999999999,0.00060202,0.1,4,200,0.547140141377386,0.4547227828993845,0.0002106915194215464
9.216,0.00060202,0.1,4,200,0.547472645253088,0.45112574722870286,0.0028821388755368993
10.24,0.00060202,0.1,4,200,0.6053926301471799,0.3867616800630429,0.007421671274376651
7.68,0.000600020002,0.1,4,200,0.6268400512459642,0.3682528137990999,0.0053976583948128765
9.728,0.00060202,0.1,4,200,0.6401310194526659,0.35051051957095813,0.00872650403141395
11.264000000000001,0.00060202,0.1,4,200,0.6732049846689105,0.31654930688490757,0.009059612709722331
9.728,0.00060202,0.1,4,200,0.5383212206278231,0.46265501828991995,0.0003115975123084702
6.656000000000001,0.000604,0.1,4,200,0.5459522404782027,0.45767674117111745,-0.0023289191444600954
6.656000000000001,0.000602000002,0.1,3,200,0.5691203168229257,0.4268630724633744,0.003943988440483381
5.632000000000001,0.000602000002,0.1,4,200,0.6180275781409361,0.3762984531701206,0.005783261725055611
6.656000000000001,0.000604,0.1,4,200,0.5051006955809397,0.4989127022844556,-0.002749289655966436
6.656000000000001,0.000602000002,0.1,4,200,0.5630879225714966,0.4454713606500604,-0.005773704060121676
7.6800000000000015,0.000604,0.1,4,180,0.5553475691643501,0.44919925884894135,-0.0026240198777512935
6.656000000000001,0.000604,0.1,4,200,0.5367587569590014,0.46936371248203074,-0.004218632728748561
